Row,F1,Harmfulness,LSC,LSR,N1,N2,Usefulness
1,0.9992270047266635,-0.00026177140618828044,0.988109092182341,0.8230399069656547,0.49715336570804286,0.4409149926907989,0.9925063554032821
2,0.9996652382420166,0.00033065624604554757,0.9070905559545084,0.8120653321894158,0.0013203424352425499,0.3668156141688959,0.9601003760618961
3,0.9980775012846479,0.0002890568118043232,0.9815196142417042,0.7998631256767974,-0.0007602531403816392,0.4802170651537763,0.9926147278595155
4,0.9982208430690398,4.145651464150314e-05,0.7893105687211623,0.8086211783496546,1.5941160163661426e-05,0.2374600433862165,0.9090044536640214
5,1.0000478907420471,-0.0007866963743041108,0.9837195435316335,0.6735349751474833,0.00031932435026070115,0.4699494760221192,0.9937190678764389
6,1.0003621177467084,0.0023019373792642645,0.9971655892593168,0.9189489606420822,0.2508999796272125,0.34869548706414,0.99011711334673
7,0.9998139360920156,0.03985291886873148,0.9944472120403091,0.8925190139109885,0.9990005022614852,0.6528844171744284,0.999026320378339
8,1.0011988274984942,0.006012914288207152,0.9970270471649663,0.8915883279010309,1.000846930851543,0.5657970525083411,0.9989569016986487
9,0.9998864429339223,0.0004697696735105935,0.9891573245623502,0.7150786175050207,0.0025784926015305016,0.48078672601442474,0.9968708934755165
10,0.9999797511522329,0.0016150657473578461,0.9918269779318547,0.8218345368580532,-0.00024665637219634643,0.4997544506158561,1.0007693699427367
11,0.999569490287971,0.0030919399955836226,0.9843980065037355,0.8588570155933959,0.3332416025302463,0.4235042427534641,0.9945775260935342
12,1.0001413923802092,0.004632590602985702,0.9968816570417528,0.8745803284112418,1.0012511822874883,0.6035206045771628,0.9958918091521533
13,0.9989472215236502,0.00011748053990560752,0.9973302257442515,0.8031037773837101,-0.0006712433088934089,0.49659879405985075,0.9985365220353022
14,0.8755431853181127,0.0009112558487730125,0.9658045156693102,0.5880524399770555,-0.0006727996188870131,0.3931081769509939,0.9966858893524358
15,1.0010918756027065,0.0024741586124929025,0.9964914352281555,0.8747297180610577,0.9991359797960303,0.5833681753114358,1.0026782459675416
16,0.9995209234373553,0.008300031840802403,0.9949702410791397,0.9636778486221542,0.9989674090208293,0.7490691885208438,0.9999650062409379
17,1.0004918590143437,0.0017895094370335562,0.9890883186183704,0.8828829523090452,-0.001508289761852161,0.4873551390584494,0.9946618904594299
