Row,z_1,z_2
1,0.5638219634194409,0.26370991467368726
2,-0.33404648233579964,3.0438667277895863
3,1.1767033652942833,0.7817220222464324
4,-0.0711256289324889,3.980228846468685
5,1.6728060996987109,1.3040003183629238
6,-1.0535670215341228,-0.4388537887262169
7,-0.19202051769177478,-3.4426140180423026
8,-0.6690440966637538,-2.861643871023465
9,1.6158414323821628,0.293512337578496
10,0.9854734277945224,-0.9620078810364152
11,0.03765522533566028,-0.3488600450434261
12,-0.1874807766162509,-2.489921329481973
13,1.4539390561414764,-0.677627789268379
14,3.352226724075529,1.5709013404544812
15,0.0009583622909335171,-2.91989694511169
16,-0.8202072430806094,-4.138354700192404
17,-0.32331138013092164,-0.36654008492815676
18,-0.19744442488999456,-1.66193025703447
19,0.10515363022643845,-2.082363534340681
20,-1.0017600642827502,-1.9727892821820148
21,0.7712718489396878,-2.6853095233094897
22,0.41107405808548614,1.1176719091982352
23,0.3079285868025764,0.7543791707942424
24,-0.26188212468220856,0.23378566791386804
25,-0.41826302372466895,0.2707369008482259
26,-1.0744984466315977,-2.30414072538257
27,-0.11703098038608249,0.49348553642116383
28,-1.131859511360352,3.2407099990623824
29,0.8958840345666376,-0.27255913430118583
30,-1.2047185407120917,-1.012041715763448
31,-0.07628727044106558,-2.8368800338516085
32,0.77432041469901,1.2024204869598194
33,-0.9734058657763459,2.3167515408596975
34,-0.36384892364243154,-0.09681173374527258
35,-0.26186030325315035,-2.9249918102580152
36,1.0784357586365179,0.8651250526480923
37,0.921828337774752,-1.30933970471676
38,-0.3617203270549455,-1.8850161697924723
39,0.22196022586623398,-3.330617511817437
40,0.8692134849171196,-1.8149701473383681
41,-0.16824624798858404,-2.862972678538754
42,-0.031536615142152585,-3.078219908920949
43,1.2713860620695183,-0.1255674756289619
44,1.817002092971412,0.9136269569629398
45,-0.27500063956797643,-4.400954181539175
46,1.2299029538343558,1.2502590594808707
47,0.008533449910987643,-0.7906071721458412
48,0.04466657889572526,3.1067378722962316
49,0.2923267621296164,-3.050223681323889
50,-1.854214299553328,0.4167021558170462
51,-1.004796177444759,2.8486397370697105
52,-1.030592685107359,3.1107079092238137
53,-0.7091126666686863,2.016295271122262
54,0.16516586118076876,2.222830828217745
55,0.5757737024387072,-3.2452933220509284
56,-0.3209239646808909,4.1839554103772425
57,1.2859921094814175,0.04903278543836671
58,1.39940063412579,0.1650234183709536
59,1.4907669425310126,-2.2896923844802823
60,-0.41880825633450797,1.7166824169917485
61,0.6833181909116406,2.1917343963142963
62,-1.0950650185825708,0.08403662680909353
63,1.4743026002245745,-0.49514979289648303
64,-0.5292017343926576,-1.6297131941850604
65,-1.041398328855863,-0.2086084836781871
66,-0.5614764211667543,1.6088400445326447
67,1.1829360007902203,-1.4463533695402517
68,1.0672528981702543,-0.6764312485222529
69,-1.0330657564085655,3.4056007872301866
70,0.8427666780190555,-0.5732226341823918
71,-0.42003229339810216,-4.020383818510604
72,0.05623820446636875,-3.0531472157557378
73,1.4109485847358376,-0.05279777635466128
74,0.8930723812485944,0.6317660599627348
75,-0.8621079022698608,3.189108133178693
76,1.201471663352879,2.6614524194718006
77,0.5199230569648523,0.2905670411910517
78,-0.7827315400615449,-0.012053955083160145
79,0.0010220187690114337,1.5628264494695596
80,-1.1716682982031483,3.160747975595501
81,-0.23087803899687864,2.1800366741810513
82,0.6913488840948079,2.90017835473932
83,0.33989347424937316,-1.150610492038301
84,-1.2665856669085178,3.724341198081068
85,0.7945387287237888,-0.26245499459237714
86,-0.33561808572606755,0.026868270582948873
87,0.9770179176882394,0.14440575803183595
88,-0.328818171644161,2.9270223165848632
89,1.5802128006249885,-0.6099800261549464
90,-1.1384440638914335,3.48210394892276
91,-0.32654942536342346,3.3142725043389176
92,0.593634815062352,-0.0332111828041377
93,1.2064353501148088,0.529220904785414
94,-0.12145978242891164,-3.5126095956356975
95,-0.7626402859641122,0.7962580156291318
96,0.36136201256936246,-1.0938298773968995
97,-1.0756514383648628,2.12716082867752
98,-0.336450849256751,3.4573401038130345
99,1.1136830718975845,-0.20112341308947054
100,0.617051256281607,0.03297554093127168
101,1.3234281212527246,-0.5192764605801766
102,-0.37527406070533964,0.29844136971235874
103,0.37212506814755975,2.0944804070634473
104,-0.5032921779620224,3.4475108916578625
105,0.8132779626835291,0.45717192404071966
106,-0.13086026765257572,2.1153848758727904
107,2.620994732192664,1.2847255331368153
108,0.7593978560056027,0.5560546286515543
109,-1.1330271787035606,0.030139644662943096
110,-0.5125917278785859,-3.5848682751820973
111,-0.7196107828112621,-0.9907035924062897
112,0.2673282664132578,0.4090886002154666
113,-1.062555547803203,2.792465770046264
114,-0.23552969682536418,0.5525457129192151
115,0.31148546788556103,-2.0722658441576622
116,0.4016980199873746,0.20844705314255096
117,-0.3820746593395203,-2.208818918206146
118,0.7561425740902816,0.810770653293314
119,-0.804820235510284,2.805045662604206
120,-0.782885898746221,3.054030481024186
121,0.9899603293514981,0.3340705646531036
122,-0.30116151597769797,-2.407367251904332
123,-0.5237027766050153,2.5742668468833214
124,-0.1547623596846247,0.6261169248087878
125,-0.828988388014486,-3.958093134028228
126,0.13070604727978366,-1.8122374230762779
127,0.3662327804106116,-1.1124014841740881
128,-0.4930309834517283,2.01076335586882
129,-0.20752564568793253,0.8982476883409134
130,0.22994431579141814,-2.0898242574738113
131,0.04561974483058596,-1.32427707716955
132,1.5571652606137683,0.6594460339891763
133,-0.07523296786816042,1.06421613412342
134,0.07468455641567767,0.029056896399322032
135,-1.167306934411731,0.5498734453955094
136,0.019155746322781043,-0.016925866202485148
137,-1.0834345001486785,1.0871257244519714
138,-2.1557174094563876,1.946051287946969
139,-1.5383233406826702,-2.5338914040479037
140,0.5938791348742031,-1.8663401581233288
141,-0.6009412428132281,-2.1625044681112064
142,0.3318618568650929,-0.40800731281332353
143,-0.5036946610173151,3.007654729848883
144,-1.9002294773424142,-3.1944848316604593
145,-0.4664967511782105,-2.536333048802881
146,1.4219362259433197,1.9108780664432918
147,0.9716268782655696,0.6748278070922247
148,0.898506601621281,-0.11391334232824339
149,-1.3653801775940277,-1.1352508911392725
150,0.41110613072833196,3.5266548058169436
151,-0.31131941080725917,-1.8007031563429385
152,-1.3602320289882563,0.3729588683804786
153,-0.03350240994289592,0.6904947215036951
154,0.1944383597498391,-0.7683653871737344
155,0.8890622610749711,1.2866177213297747
156,1.1485639019668497,-1.9831953490194993
157,-0.7569729120980757,2.6749370981113505
158,-0.5806595047155185,3.2072600653788275
159,-1.3500578764858202,3.804840358946824
160,2.892918168911409,0.7517866497673399
161,0.39957725531896776,-1.4486362939217396
162,0.3725949479107317,-1.3929239574476493
163,0.5048544793741094,-0.5866645487008942
164,-1.3568564882299112,3.3389239086622045
165,-0.7153766319623498,-3.491387050820896
166,0.056515599412671945,-2.2529613309150505
167,0.8726879286284587,-0.297690293811329
168,-0.36079591184558557,-1.9515523757872701
169,-0.9617304633435064,-0.37322022183330417
170,0.1272658339389393,1.1383881237063298
171,-0.36705051315603027,-2.0685874275852822
172,-0.15708394307518905,-2.9239234024274796
173,0.7802054915125839,0.035065597041052006
174,0.4578087269102587,0.6677382593691115
175,-0.4945884395265555,3.10861387254838
176,1.1005191566257417,1.490856896496933
177,-1.0048566597412474,-1.3641349811634633
178,2.1868446356590296,-1.268220350788522
179,0.022655077506823513,-1.9861351140366665
180,-0.006070444276984549,-2.36874867003513
181,0.9358996591377587,-1.452401803038248
182,-0.33079861409878786,-0.4734397113574561
183,1.6244352546151255,2.4162919707326775
184,-0.38044764269248466,1.5760222011862772
185,-0.7718176022980734,-0.9056770111524362
186,1.570528290274082,1.3173247496494407
187,0.9399275313597854,1.8580804621007807
188,0.7163187695426914,1.0587688156259494
189,0.28513210483592477,-2.3123824168096765
190,0.2846554494083054,-2.8690841358573493
191,-0.5254485475637407,2.3398801545842143
192,0.16241548230525374,-2.1661341918623114
193,-1.08087313338289,-2.0943752972031686
194,1.3026128191313888,-0.42701312082531623
195,1.3048544541220537,0.1095040722735129
196,-0.33635017985773413,-1.8770201605676617
197,-0.8832933101337088,3.2650713064638723
198,0.11370264831196587,-3.81871753999728
199,0.4522494871561068,-0.3354688842035014
200,-0.4489091237033367,-2.948042880621894
201,0.04727387298111606,0.9528027841563586
202,-0.20046878104380758,-2.882068183837992
203,-0.580310826407763,-0.7473084370497901
204,-0.2781414740881654,3.6008205652479175
205,1.1214577915105464,-0.12303994702274078
206,-0.3441817765354378,0.7777195121269532
207,0.05512875541603502,2.3424021185248325
208,0.9439862279203597,-0.31812620365088085
209,-1.5475954058104027,2.543933626644652
210,-0.07628879085547516,0.6030185672136765
211,-0.9301250533289959,3.247655558533135
212,-0.32297025991776174,-4.406531607853241
213,1.3575316217501603,-2.78460937581557
214,0.7564722778882532,-0.10148682335050928
215,-0.043659394139124404,-2.1002504025632374
216,1.2634364386975605,0.3070886564882069
217,0.2574754197020092,-1.267221050444089
218,0.25776744757533404,-1.375654050555406
219,0.9887974980390581,-2.218118940115875
220,0.3028434393857452,0.60043071753997
221,1.6829870040537607,-1.4235059048179663
222,0.7912734200675934,1.0414912494604738
223,-0.6395333089085931,-3.4810889553096587
224,1.099114445385637,-1.1114715286774979
225,-2.540872330769797,2.1881149499695463
226,-1.2542925411913821,1.1997695802401098
227,-1.182717335491376,-0.6086508132843347
228,-0.3040366784525065,-1.4122047407220852
229,1.3496634714289044,-2.570826645749521
230,0.17494212696298828,-1.0852502909805826
231,1.3707147458318534,0.24880421245445325
232,1.8060536718069038,-0.9756557678812744
233,-0.9064008808679811,2.9050547538932787
234,-1.2025189714007662,-1.0916041828790024
235,-1.736526387089936,2.3160019759736388
236,0.6131566709589881,1.4514680950936496
237,0.11862298630364196,0.18597325953763486
238,0.9191355941848096,0.5482551490222042
239,1.3432618846663265,0.7665404097115865
240,-0.3086715654477755,1.8660069190038442
241,-0.6510023779402218,3.6075000288066583
242,-0.4987668433523831,2.7919115232372054
243,-0.3435270696816038,-3.796906537885146
244,0.7922721716649479,-2.4588397635527457
245,-0.08551966266333963,-1.3278380784220682
246,1.054222565361503,1.065247961162084
247,-0.8575353185499949,-3.8163801663336763
248,1.0154734450079506,-1.5331323271298107
249,0.8992493586623488,-1.7250734244116597
250,-0.9526651033938309,2.75877678362771
251,-0.5894675897427931,-2.3493973163798123
252,-0.21819085776748343,0.3892669918008352
253,-0.902654077848779,3.7139419260166364
254,-1.3286613922091808,1.1509894321760943
255,2.059068424576473,-0.36956729322262794
256,-1.3503393444294924,-3.488100872940038
257,0.19880418560206492,-1.299453681576753
258,-1.1991581219706515,1.8812961500895942
259,1.4166711181320195,-0.9490980204077158
260,0.308836533577936,1.8068865358928075
261,-0.5044747894433601,-3.457560743153649
262,-0.12225514474862467,0.6461342961639968
263,0.6041780417501689,2.1073342480059627
264,-0.8088263144697024,-2.445497469223709
265,0.2884833688909911,0.14334804980643506
266,0.6199039879963216,-2.742023561615908
267,-0.04215461276597477,0.5907779371888523
268,1.2342005462316636,-1.2299029065905998
269,0.4703766034747076,3.051046017292508
270,-1.2258378609068954,0.012859290543136151
271,0.9348410315968995,1.5595181793289252
272,-0.7893722175196819,3.869529466723299
273,-0.8059349682271633,0.282531420780365
274,0.010076554190491915,1.4890854098669328
275,-0.3302763460660395,-1.6099550660403732
276,0.3699675449923946,-1.016588391467061
277,-0.9572982520687454,-2.9148659620976005
278,-1.3867224535696308,2.1238977424306498
279,0.2633900303808265,-0.3846191494541701
280,0.1572573951700549,1.455365486425919
281,-0.2780047736550599,-1.7287229507505175
282,-0.700604187632109,-3.521338785436632
283,0.8274252669525011,-0.8527352453564457
284,-1.092783263623212,-0.5602355254676535
285,-0.6141978912235956,-2.488178899801888
286,-0.8752492296469881,-2.410493689227397
287,0.06792804604508434,-0.17758528235925172
288,-1.4078589313673904,-1.8922216444878006
289,-0.6312224548347217,3.3937984582805156
290,-0.5379925829479488,0.4377533833722872
291,-0.1756263735321014,-0.9697275990415362
292,-1.62097787786985,-2.5148825826161927
293,0.7164798622752131,0.08967120884241139
294,-0.1838264949579588,-2.3418464703043695
295,0.4983673317248344,-0.27073446884227925
296,0.4277724438503564,-2.3570584290879415
297,0.5788560605151064,-2.24022778130608
298,-0.496284519860528,0.5883194861029301
299,1.7535164907610439,-1.5310915534542537
300,-0.16575137145474345,1.9552464559610527
301,0.20488102114193646,1.3979131425227351
