Row,z_1,z_2
0,0.5130298874031465,-2.7964487459747716
1,-0.6835487224300308,-2.7980250564677385
2,-0.8833625365718998,-2.2514353861335517
3,,
4,-1.1387935771242252,-0.7713732872115308
5,1.0686704985953874,-1.4758382416628633
6,0.8205254439494923,-2.022894288963571
7,-0.8833625365718998,-2.2514353861335517
8,,
9,-1.3228391920161684,1.8655257464646382
10,-1.3169488648147243,2.1693388992867813
11,-1.6255045965226276,2.8507507916329957
12,-1.5462537745344338,3.5025209891488966
13,-0.7883327318418653,4.051602647692368
14,-0.19867891471313875,4.068926419120761
15,-0.17132844362407038,3.923472200890525
16,0.0964430474484163,3.5067973774267163
17,0.7326126515744699,2.959587020290983
18,0.7810443270215949,2.49439013449735
19,1.2013167831644243,2.178374745030542
20,1.5956328337833294,1.8219728077616233
21,1.610652926641274,1.407701426751348
22,1.5090415242876731,0.08464861939484178
23,1.1173857979594914,-1.0195934441634205
24,-1.1933078176874663,-0.6170413673379946
25,-1.3782385425809487,0.01241684111330357
26,-1.3400473100140675,0.4543420999966522
27,-1.2826476263818898,1.2711120413422048
28,,
29,1.783678033090842,0.5893094635998389
30,1.610652926641274,1.407701426751348
31,1.8732577561114867,1.072420127063287
