Row,F1,Harmfulness,LSC,LSR,N1,N2,Usefulness
1,0.3003495267708448,0.27317371923115547,-0.19457332397661767,-0.4644724750330891,0.929279429875347,-0.09567706124254584,-0.07111276776123718
2,0.5897890080872276,-0.24795490099897544,-1.9475198413596682,-0.6882574297731735,-0.8595717072333228,-0.8865677916240796,-1.629056789048497
3,-1.1108795943728842,0.020691716553114053,-0.6568864608020569,-0.9680165122663319,-0.8553564630710115,0.27981489106264906,-0.0005398613526657672
4,-0.07118326731711457,-0.6568483078952351,-1.9475198413596682,-0.7669807320815306,-0.8464043439234481,-2.291363399873675,-1.9004035443798435
5,-0.09239734785870453,-0.6352395261558244,-0.6276252268207135,-2.7847314437592927,-0.8540505491495479,0.2023362721556025,0.670760983076412
6,-0.16774806726211325,0.5723497328199004,0.6899681593961409,1.5894929706697414,0.3332123737221753,-1.0985839310017054,-0.06807414639329022
7,0.44758651274689903,2.0632460999336,0.8555341101957702,0.9602738780383726,1.4617537957035818,1.9348004983643872,0.9700430103697621
8,-0.7300702995798283,1.6975060185800512,1.493553671801325,0.9408754584514645,1.4614333510622375,1.1359848963752215,1.1081831832887832
9,-0.5156364768317625,-1.1406693424793386,-0.01948011008561116,-2.290852776912113,-0.8511188999061249,0.305016889581806,0.8605865534828737
10,-0.009442866369053978,0.3327680158006725,0.13506212124754172,-0.527521477293731,-0.8604762011333629,0.47867968272439515,1.2488287060429724
11,-0.8654004138196891,0.3288858963180359,-0.5344237485297998,0.21346622769383233,0.5804599142056193,-0.29222256407501285,0.14759682871240762
12,0.2393235384978953,1.3464817179062487,0.8064425123953775,0.561648635103924,1.4610919176111186,1.5066856581870482,0.6052900423650086
13,-0.7187712056961889,-0.9571818682504704,0.9224542235636652,-0.8659849235110871,-0.8578078390925746,0.44567717818976765,0.9104311307297391
14,-2.8965536592393706,0.07920559966822262,-1.4717199333669266,-3.6848814127496667,-0.8493577772957305,-0.5929062978795513,0.7407057593994657
15,1.5612940182557116,0.034169916783933454,0.9331645400716506,0.5966777526917781,1.4627660441497865,1.298884934695408,1.4166859788116481
16,-0.25676381996859815,1.4496575999728025,0.8601616823149497,2.7485588505512193,1.4619931583172892,2.849208028927524,1.1198624057061077
17,0.5799321971863624,0.5030964834316792,0.0016427860407294288,0.7366725622052644,-0.8497715759336996,0.34572597446122133,0.3822283217204539
18,-0.6013076293373316,0.5360723489033966,0.9111948112592204,1.4072362496363051,0.575174808155464,0.6172215848576599,0.06714603792878715
19,-0.008856280724988997,0.6426211462507728,0.8652973105582623,-0.9006624655802203,0.9298287026726959,0.6624334361271347,0.9596736416328927
20,0.5312396890210792,1.9689486738480257,0.455502746158559,0.8493181447373152,0.9303134341307153,0.8504720052189191,0.120656539624274
21,1.2126204091334825,1.487811340901662,1.1995043599602813,0.1995032849973243,1.165810504255601,0.7273784435055655,0.9998529789962963
22,-0.39071150119280146,-0.8983020281385086,-0.7579939160586165,-0.022634488112420664,-0.8514541502320376,-0.8917357856669968,-0.02594574534848229
23,-0.1559447935121904,0.023906484316459597,-0.5350210126537757,-1.005724088953009,0.9282134990803724,-2.0490993915806333,0.18752013946432705
24,-0.3614572316787988,-0.2458471104079306,-0.14458602996082304,-0.8064478859676983,-0.8616671193544525,0.30580806218657147,0.5546589363260112
25,-0.6636019622068566,0.687246872819852,-0.2423042154676576,-0.07076975569415428,-0.8594826360056047,0.06637545827495817,-0.2823982776626401
26,-0.5029790263787258,1.3797117390174924,0.9700563107472729,1.6738410405003321,1.1684762499697694,1.185482983665227,0.3310002904578129
27,-0.5405486381214644,0.21244750357589856,-0.633878087978132,0.6726236655233451,-0.8532300381579109,0.1687579933856767,-0.6462953340773673
28,-1.1084633989577852,-1.157853883674937,-1.907660742114801,-0.03488569480837846,-0.8500627113681196,-0.9583048557595286,-1.9004035443798435
29,1.5438881421174653,-0.4970950421885347,0.6488551173171468,-0.9802602438847883,-0.8323670779022138,-0.24817556756049236,1.0516014835351475
30,-0.008003582998103236,0.8786211148902913,1.10137553531506,1.6250546671080024,-0.847445705440055,-0.0919978689177583,0.5095114820611216
31,-0.6689860154489851,0.680713269188216,1.200395394352398,1.085709876804004,0.9290240672193422,1.9431488176644658,0.8694993274593926
32,0.7043961386875511,0.0767231636840721,-0.8264620012007279,-0.7873385147456715,-0.8522218929228966,-0.6623532939253503,0.08280846220382274
33,0.22176208467449268,-0.9495757473828089,-1.375770118044327,0.5360442501892703,-0.8451524367310295,-0.4296084126409,-1.9004035443798435
34,-0.20380630356764742,-0.04542071042370099,0.3559181580364236,0.4861080508885589,-0.8657937307072114,-0.5819061885055583,0.5711522452145568
35,-1.538384559932028,1.7933366548513798,0.9634624227171938,0.6867237902731296,1.460714417738777,1.339456351958837,0.32338328583128073
36,0.8442330802498049,-0.47682273557651744,-0.0437745146104373,-1.7417692631612087,-0.852962897582868,-0.7969084250477659,0.5901591692120454
37,0.2247007486619505,-0.4713106014718468,1.0151100234816295,0.6212150570538747,0.5708345889871327,0.25580185774338543,0.8262910557995186
38,0.13009277543599126,1.2937915574623564,0.8630259750372828,0.14140579003162543,0.9303974906892115,1.0843225867659263,-0.0441321761811161
39,0.8639407692006311,1.9719661062891676,0.9071965315613838,0.6821677154227522,1.462648689499944,1.4980153909484166,0.9003092085025625
40,0.40477516701018573,-0.801627523463818,0.8553388428762296,-1.1975324035504566,1.4620216530551686,1.146035668954591,1.2438374829285264
41,2.5957161349374287,1.9076963981571022,0.7412181066876434,0.5945179475539767,1.259895748669357,0.8996055767652189,0.8760688371551156
42,0.2030491574838354,2.0615626206458555,1.2160459160084602,1.086013640515477,0.926192201984519,1.291784549991772,0.801636804780215
43,-0.003717619224787104,-0.8994026418161226,-0.21798806239531338,-0.7459542474534212,-0.8536657682045642,-0.10556741779170838,1.3321522947667768
44,-0.07882420700281621,-0.6576537432521643,-1.4612083456252924,-2.496489596000667,-0.852450208235936,-0.2383682588491257,1.422635251653081
45,0.18123117638642597,1.8654226339147955,1.4560354990221345,2.2285073068423453,1.4615347713570197,2.3330856361962846,1.2093651761216404
46,0.7848829499844459,-0.5725032808864572,0.1347287817662339,-1.731845700806852,-0.853021778558899,-0.4691002702517805,-0.33677458404090055
47,-0.1367840032428648,-0.65452463425609,0.72968728315996,0.4199122886785027,-0.8469937469736036,0.2964042199739623,1.1568103920130093
48,-0.055978073803432046,-0.1599077247916191,-1.9475198413596682,-0.6773941295541636,-0.84427032900521,-1.0297215198311134,-1.8323774587910688
49,-0.004787598429924908,1.6103172051332029,0.9928562896313163,0.6046798558568632,1.4616687578351943,0.9881644919485342,1.1232454787345367
50,-0.09897708843409388,-1.3027028015420512,0.7227569275578191,1.4632720269001527,-0.8470667406607841,-1.0461922029130444,-0.06282476652582378
51,-1.7120476574009926,-0.376431448850715,-1.8970956332802955,-0.26469176204873057,-0.848033400865631,-0.6777694818901918,-1.7172496349789608
52,0.5521439197335388,-0.48607630463935225,-1.450556955245938,0.22342969846296212,-0.8589005006507543,-1.0049964612558417,-1.8680373540746744
