instances,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_random_forest,algo_svc_linear
32,1.0,0.002,0.9813432835820896,0.8061525361612841,0.0,0.38775338044997965,0.9925373134328358,0.27970501484493765,0.23873433525714088,0.3016948009707784,0.4357555218040501
33,1.0,0.0,0.97,0.8751198965666838,0.0,0.4097618374809401,0.906,0.06879706578813241,0.09676989390359333,0.051475047017519905,0.11898677127146529
34,1.0,0.0,0.992,0.8698031021734496,0.0,0.3967547316013357,0.996,0.05640055179129305,0.028140514930704994,0.030375761730901663,0.06378232461643388
35,1.0,0.011194029850746268,0.998,0.882890800733445,1.0,0.5878054490328686,0.994,2.1484653625479173,1.4546082982789459,2.425059219492887,0.8926962950683291
36,1.0,0.0,0.99,0.7521653666871463,0.0,0.37639474108399085,0.996,0.25073475883686613,0.3439042705164794,0.1846765602386426,0.26650123084576716
37,1.0,0.0,0.996,0.8771799752362651,0.3333333333333333,0.4779061849232257,1.0,2.2677930327996156,1.5301706178166004,2.520073539389927,1.3220254939210274
38,1.0,0.006,0.996268656716418,0.853458667486864,0.5,0.5601331692379565,0.9925373134328358,0.2569496595925449,0.5427256383630222,0.4093713499544591,0.5816892559805108
39,1.0,0.014,0.996268656716418,0.8791030648303464,1.0,0.6041001257303691,1.0,2.610446922182908,2.748339557881675,3.4087526355889324,1.333250271304431
40,1.0,0.0,0.996268656716418,0.7842472226846826,1.0,0.5671423517524502,1.0,0.847457723938894,0.7368628610547152,0.9475036595861869,0.5130198892563697
41,1.0,0.014925373134328358,0.998,0.8770476810975232,0.75,0.5416252693162515,0.998,2.417429056603738,1.6864720567291018,1.9700840024694375,1.7951990380957388
42,1.0,0.018656716417910446,0.998,0.8989171620407019,0.5,0.5827266621416016,0.998,2.1567829425212643,1.1749867946092247,2.429572229951913,1.6066887747879066
43,1.0,0.0,0.99,0.8083176299148289,0.0,0.4422362561903538,1.0,0.0937817518484815,0.07104372843270165,0.08491545371819662,0.23511797540090235
44,1.0,0.0,0.9664179104477612,0.6981479036123499,0.0,0.42922736151621566,1.0,0.27970501484493765,0.4012710285500344,0.09686364001648455,0.07593795334101937
45,1.0,0.011194029850746268,0.998,0.9417834394466257,1.0,0.6924417026411697,1.0,1.047170159035849,1.4074853794510964,1.3453971486390595,1.479475464658704
46,1.0,0.0,0.9925373134328358,0.7511298406201611,0.0,0.405700443612967,0.9888059701492538,0.15643885429582174,0.06572528960039024,0.06506852519026854,0.037499537021450244
47,1.0,0.0,0.996,0.8690361327422941,0.0,0.4808295735391649,0.998,2.1484653625479173,1.3285722363125343,1.7032435877835146,0.7506602823145212
48,1.0,0.0,0.92,0.8132301587625648,0.0,0.35472997026688136,0.942,0.06879706578813241,0.08726093469106622,0.03611133045955773,0.09408936963995909
49,1.0,0.008,0.996268656716418,0.8761252686038838,1.0,0.5504743437994124,1.0,0.5714696615601698,0.4356325338355492,1.220576256636565,0.5655600734443541
50,1.0,0.0,0.996,0.9139187062551342,0.0,0.35106199317582587,0.99,0.18221257526931967,0.21122259736052762,0.0808014249787557,0.1454597504363351
51,1.0,0.0,0.94,0.8345956019223402,0.0,0.3865695310195586,0.952,0.058903861005697694,0.0388619343908409,0.03725304614396266,0.0691703550747581
52,1.0,0.0,0.968,0.8589811580211171,0.0,0.3552215448802334,0.938,0.07321639966020986,0.12361391322343182,0.04652994473272572,0.18826202295313962
53,1.0,0.0,0.982,0.8595147251655046,0.0,0.4224446193117074,0.976,0.07634305396752161,0.17414719669078277,0.09219684460416047,0.11485548812027369
