Row,bagging,gradient_boosting,random_forest,svc_linear
1,-0.34804887329711715,0.7929516607698261,-0.11311996272446243,-0.5597540907553744
2,-0.9417672341441469,-0.6093480534162311,-0.7411808503719489,-1.2093185713937782
3,0.22839880207988414,-0.24587498311304543,1.22313514968634,-1.0569764758605675
4,-1.2271074814230623,-1.4358316355230623,-1.1776132892676248,-1.3124962074793627
5,0.9773930397405604,0.6474877395024623,-0.3450094540032037,-1.4005556111583273
6,-0.8835779925400071,-0.6795015494637541,-1.021677888955757,-0.07987622477281352
7,1.77612216853104,2.0501989357396018,1.8222818268782606,1.9540237587553129
8,0.6588850022903479,-0.26556589304026956,0.703045534262548,1.8020249740293766
9,-0.766086496666519,-0.3791100565064419,-0.48968889119243164,-1.2490019600734747
10,1.5856112450173379,1.4503270273045326,1.6711663910019696,2.0007179064569125
11,-0.7824087827833172,-1.0990286965364164,-0.6448646287705934,0.24899799500919345
12,-1.1509456497592199,-1.200233710522548,-1.1035335685753977,-1.2629178197716324
13,-0.3712762577394889,-0.9507103335970434,0.15545468689085853,1.8491775652386693
14,0.9764218402441701,1.3210952999553967,-0.07167872138338756,0.8753702904180427
15,0.5175979114473317,-0.041032234149512646,0.22723643897042092,0.010300425559238385
16,1.6074698969071872,0.8778545578619752,1.4673004096159292,1.185352590551055
17,1.4131605438309753,1.0105842416869744,1.2490525324932564,1.0891684479486976
18,1.5740320804588284,1.2094091823145758,1.5598556289673022,1.5349140230478857
19,-0.22293501320881715,-0.3061788185801366,-0.192555416056314,0.7136563948493296
20,-0.5749844670586333,0.22255554620007245,0.7369109834543638,1.1978634188928963
21,0.13966474634745704,-0.031940081759780255,1.2002957893785082,1.1750384348994778
22,0.20305625363795665,-0.9433029225353619,-0.14026228150291886,0.6822340880701501
23,-0.6979057504195274,-0.5491391897888569,-0.6847224837792354,-1.5382432004980304
24,1.4944407376620965,0.5825340043966777,1.3497518818905134,1.1322247560424363
25,0.0744099089090262,-0.20980494647178746,-0.18870862995563903,-0.8389945382269124
26,1.175478853985095,1.4958073485859837,1.531488653112557,0.43359209861403064
27,-0.20937183638193,-0.18142541378312854,-0.6550986008924705,-0.688440555246942
28,-1.1764971899381345,-1.4490846985603796,-1.15548418231621,-1.242376851078262
29,0.7891182539517726,1.155995207878724,1.0595409881026694,1.3913132148339866
30,1.5569970384988523,1.0518133040139341,0.809847611636165,0.49972922686498067
31,1.0016602535788721,0.8977457141495748,1.3935283271990937,0.9372025997156281
32,-0.007377285820437601,-0.42210911337138823,0.09782649732024103,0.2399976501471582
33,-1.0884614572261906,-1.099167576646017,-1.0385747527229374,-1.0440832447878639
34,-1.1764971899381345,-1.5233296512065895,-1.1776132892676248,-1.3845845303757642
35,1.7121988625210154,1.5396197000801282,1.7317210901752174,1.1196551024049555
36,-0.11964602618031385,-0.04472942726963669,-0.33727524274986065,-0.3328704985363356
37,1.7304935538510544,1.5827265725916608,1.7441986355848087,1.535941267908848
38,-0.09480204586401993,0.4809955497613674,0.399610248957209,0.6000737845891927
39,1.771989544951301,1.972971422803891,1.8222818268782606,1.54399465046391
40,1.142620663218022,0.8396321375174072,1.1963314996866308,0.44290384169939895
41,1.750394596809199,1.6613539771244803,1.6527132471288504,1.7995380479187948
42,1.7135525245074135,1.3423357367153772,1.7323392978014616,1.7106804779437126
43,-0.9214088183383506,-1.2492950626531232,-0.8359100821200872,-0.46419840702795295
44,-0.007377285820437601,0.12848528427776149,-0.768314460139214,-1.3053340017742843
45,1.3169345785758453,1.510806359627938,1.4507870439741775,1.6396118185555633
46,-0.5558397835692561,-1.2815993870160458,-0.9536942751318774,-1.5650293697768967
47,1.7121988625210154,1.458865840655368,1.5847731214406584,0.9147348457210913
48,-1.0884614572261906,-1.15350326459459,-1.1389049485919986,-1.1916173663988494
49,0.7601187726593959,0.2230893268442296,1.3866358462752841,0.5649100958450227
50,-0.4245232841737806,-0.5361857831744465,-0.8597490673426427,-0.8971037040009374
51,-1.1584307347833067,-1.451879022358099,-1.131282600342536,-1.3491407399313156
52,-1.0579264009054776,-0.9526548004559602,-1.0703460453545615,-0.6788684756004106
53,-1.0365853013085198,-0.7018605341982335,-0.7944304740553274,-1.0679180157125752
54,-0.852071344754559,0.1546099036711601,-0.971825500617141,-1.413553391244131
55,1.7785123119677035,1.8601569087727727,1.785335059115757,1.8820082925644883
56,-1.0421312319659632,-1.3094686805845506,-1.1389049485919986,-1.4062382270547087
57,-0.8268682684182571,-0.4956088136803437,-0.8440792538005382,-1.1349795554982123
58,-0.34424018532760814,0.06829784757650399,0.456625544399666,0.5469791629889417
59,1.5732269022243606,0.7999105530553009,1.6885253265227629,1.8560457404859254
60,-0.3756905353656777,0.05606669968906747,-0.3486046040543612,0.0026436596363683543
61,-1.1584307347833067,-1.3250668222585311,-1.0760364559739835,-1.7605257826668574
62,1.2007169500963595,0.15645438486760363,-0.023279130387072754,0.32455141136507587
63,-1.1764971899381345,-0.9818767861552702,-0.7944304740553274,-1.5636095366608869
64,0.08498260071122751,-0.25301040834581556,-0.5164564228156987,0.6304308747957863
65,0.9773930397405604,1.0152059451634132,1.5598556289673022,0.9317536478299215
66,-0.890090397749247,-0.13901743216509013,-0.6844079966085161,-0.5608257193889916
67,1.5887039771136235,1.1159578974083553,1.1686338461790646,1.5012573385240169
68,1.5809800780586516,1.7622460141880927,1.3900540701539315,1.3602010625942127
69,-1.1454238049833663,-1.1372273169861857,-1.1623964688851736,-1.3124145894764687
70,0.9956938264313899,-0.23826046662948994,0.3171546231618747,0.6863987481433061
71,1.763640410592344,1.4116250217173774,1.6938968902689098,1.442576288259361
72,1.2852581366910913,0.7964792883819511,0.6538231941288741,0.8551183772636752
73,0.1971321948624825,0.1041568513847954,0.23464401095252552,-0.9261213257191033
74,-0.22293501320881715,-0.443748959096841,0.3171546231618747,0.5129242181411953
75,-1.0733685379364402,-1.004314911039036,-0.9263123477081411,-1.0683660186238229
76,-1.0421312319659632,-1.3579083765934092,-1.1389049485919986,-1.798400967716475
77,-0.3712762577394889,0.4250259758502716,-0.48222187165534586,-0.7814454885807027
78,-0.621938538811378,-0.2141825866664441,-0.7944304740553274,0.057609162751701005
79,-0.5558397835692561,-0.8950569838749153,-0.5609688033998343,-0.5535084422202983
80,-1.1454238049833663,-0.8051072056103219,-1.1263558054285665,-0.48914931583111404
81,-1.1584307347833067,-1.2240514712870307,-1.1048530387743578,-0.9191605333662706
82,-1.0579264009054776,-1.3325367810664548,-1.1509120804112134,-1.6732352585578496
83,-0.1769929050175764,-0.5468003842168282,-0.7038280228864575,-0.29185931771232404
84,-1.1454238049833663,-1.356523984350743,-1.1838725837457142,-1.0581976419181522
85,0.11529994784918922,-0.5118551897873693,0.4924800960103366,-0.4865339582081132
86,-0.7610467392253408,0.43345184324698954,0.28511331344476304,-0.05038989124656834
87,-0.3712762577394889,0.5430059333834946,-0.14026228150291886,1.4805034259874106
88,-0.8355238415690622,-0.5398985797313514,-1.15548418231621,-0.07567442912955234
89,1.5720266367662799,0.5193577461809248,1.0801377099032736,-0.9791618381853052
90,-1.0259794302032423,-1.2090902739215599,-1.1132451321601982,-0.7750214222633742
91,-1.1454238049833663,-1.2167949427723508,-1.1838725837457142,-1.463178238503684
92,1.6130833406153733,0.6835981674350516,1.3515207053375526,0.2579882004196329
93,-0.1836772652206765,-0.7847750580623785,-0.192555416056314,0.805943558638568
94,1.4619537274729864,1.471877724717394,1.541875490968494,1.0991155358647182
95,-1.1004604563139513,-1.3417870059140546,-0.9736621768164138,0.3414711332260137
96,0.9341789709855151,1.2609520263449003,1.586509426085079,1.178828406901479
97,-1.1176158683071438,-1.1400981310374405,-1.021677888955757,-0.6740853977292584
98,-1.2271074814230623,-1.5111621362629204,-1.197820478308149,-1.6319943437165447
99,-0.8033959444964768,-0.7221295609049044,-0.904936098753785,-0.12361189992515405
100,1.4502315213165793,0.9493462963628817,1.3440885585056142,0.8086612203631021
101,-1.071307514238196,-1.0493345830196443,-0.9317249392490955,-1.049178022630077
102,-0.26161871912499596,-0.33232146603727086,-0.29916528104310447,0.6744974099171606
103,-0.6947308441818792,-0.3411964874991893,-0.7592713671813723,-0.9605794840634723
104,-1.1454238049833663,-1.4740526442391466,-1.1733770886258685,-1.3334613824427006
105,-0.3712762577394889,0.15592023228818705,0.026823686391398774,0.29215879432972097
106,-0.5021791518602308,-0.14262438177631312,-1.021677888955757,0.30179891371020673
107,-1.1032091699230657,-1.5230975876837805,-1.1623964688851736,-1.5405541633879527
108,0.6179057140601958,1.0557074623988185,0.8834977615463336,1.1436722637942034
109,-1.0094676246190681,-0.3580835649605253,-0.6747867415406086,-0.44762513804652826
110,1.7922868342894756,2.0616681375697996,1.8113811815544505,1.8080687615634317
111,0.5175979114473317,0.623434210988082,0.8427948492002142,-0.0780493465381374
112,-1.0275031773465044,-1.052388518255186,-1.0089035143662302,-0.9888589767689586
113,-1.1204247487303647,-1.1247714763232084,-1.0760364559739835,-1.1468508726208482
114,-1.2271074814230623,-0.6694417769572512,-1.1048530387743578,-0.9772313360110118
115,-0.7954704205172825,-1.1033813212428307,-0.8419120206021617,-0.785266522701352
116,-0.2847395380076014,-0.727658540363438,-0.18870862995563903,-0.2879798863764439
117,-0.1809894960357145,-0.4040221611738646,0.09782649732024103,0.7501783472967072
118,0.29130421077820184,0.8352402438497445,0.1986441996292328,0.04872541850904902
119,-1.193956513525813,-0.9744803576956936,-1.197820478308149,-0.7399650303948588
120,-1.0421312319659632,-1.165265932875424,-1.085260163733283,-0.9986760682611943
121,-0.6979057504195274,-0.8286292343357292,-0.5278627790178784,-1.1666919499222717
122,-0.10413712052205831,-0.6958692574170217,-0.8906001463488601,0.31806721386798587
123,-0.48487035163431524,0.08961762771886612,-0.7411808503719489,-0.274165246439826
124,-0.7824087827833172,-1.2977046757509474,-0.7319886918659325,0.6698284939833647
125,1.6372383353800117,1.3760527516909227,1.5598556289673022,1.7160437560050303
126,1.596751970070792,1.8612496757471078,1.7042535663248062,0.3860729406718236
127,1.6031834170086139,1.6014100477478912,1.0842950948541652,1.2008386973550487
128,-0.41264514860931867,0.24362830061775168,-0.6240944841431443,-0.009711030199874066
129,1.604477173785928,1.2321565481586496,1.1963314996866308,1.5627380497233943
130,1.75346482369815,2.0662355153540983,1.7092843519961232,1.6942285686923582
131,0.46097772209876586,0.2858455820323094,-0.029807580269469287,-0.13515987972128476
132,-0.5059151723154218,-0.5578613126936636,0.40739448864788524,-0.13478026086133651
133,-1.060113891845745,-0.5497964244897616,-0.8196815004444087,-0.2256823258361051
134,0.6553787548515617,0.10861408280574286,1.252895511682204,0.4089491944402734
135,-0.8640981324592849,-0.8567249053523143,-1.0547908800284926,-1.0336748536873246
136,1.1905972679006651,0.7102027620914231,0.8834977615463336,0.35268069838009475
137,-1.0094676246190681,-0.6804989876224168,-1.0547908800284926,-0.6443317008144264
